Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,MetamorphicBoundaries_Unconformities,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_correlation,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_mean,IntrusionsBndys_FaultedBndys,Gravmap2019-grid-grv_cscba_tilt_std,label
1.439649562830407,0.6574459713264937,-0.6282255487011859,1.0,1.0,-0.6772806339864998,-0.7174893501063174,-0.3358090647479879,0.2818155202440814,0.8934678401226359,-0.6319962466455065,0.2906620591446411,1.0
0.8251323414264093,1.17875276314854,0.1108300672432241,0.0,1.0,2.0356736186656472,0.0578615217059945,-0.0267332860487158,-0.3568002275441979,0.1329855276047586,-0.6179285111579522,1.3491207895030093,1.0
0.3920039547974915,0.3451195318919842,0.5010229901531409,1.0,1.0,-0.132811082169107,-0.6836754547196089,-0.0223216080536737,-0.1550949822372329,0.2719303396306405,-0.5068734303087293,0.6932216275159818,1.0
0.4332433266405118,0.6705697222087883,0.5685734733903925,1.0,1.0,0.070166364372786,-0.5828795252345099,0.0030983571588946,0.544013532253572,0.4432390080499322,-0.7820154167528222,1.0269333710355648,1.0
0.2632399891036394,0.6728829050688218,-0.3564681769934261,1.0,1.0,1.4729477860816091,-0.0193411066579863,0.0869408048753787,0.1051004143749694,-0.862781492171422,-0.4704600120735558,0.9843808504056608,1.0
0.7194896650534807,0.7434386287991221,1.2029702814244556,1.0,1.0,0.8950806326543798,-0.4515018720767948,-0.1084898619966725,-0.4250991437998321,0.8196414335361887,-0.2197109891261733,1.115407190095799,1.0
0.1919114300885029,1.2231580080413271,0.3410350035385961,1.0,1.0,0.0539837908956403,-0.8229815252573965,0.2692682459126005,-1.181715080014989,0.1648382082820289,-0.4941655009668235,0.2757853192691903,1.0
-0.0150307732393012,0.9805888392285232,1.0898676631094504,1.0,1.0,0.291174197641074,-0.8672913570717423,-0.3812189979460019,-0.3155647861639578,0.2487309163394797,-0.442103362848534,1.4038960549399089,1.0
1.0949132740384804,0.91356149424087,1.2745204643270691,1.0,1.0,-0.241511532120851,-0.8293108445532337,0.0266200357246345,-1.4087964248768658,-0.343935800810689,-0.6223026629906458,0.5746435224394062,1.0
0.8306740086812785,1.4270574846208837,0.8349979122110031,1.0,1.0,-0.1521870840257941,-0.8361771672342071,0.0161028047817994,-1.2840155616233058,-0.2927845407282755,-0.5238456170181547,0.7678016826186007,1.0
0.0592408817133053,1.0710682535919236,1.1634176958447482,1.0,1.0,0.2934137587127576,-0.8701420857941208,-0.3900077659817528,-0.4996955972037297,0.2784708153725957,-0.4734029070907206,1.2450115471650487,1.0
-0.0559122504300172,0.8435272199065594,0.9061036840396892,1.0,1.0,0.2846944865422883,-0.8605307386182725,-0.3820048611967073,-0.0080834318321507,0.2723820926319534,-0.3947614123866516,1.5097461584039749,1.0
1.2611145966197888,0.3365955793779136,1.4633951707470203,1.0,1.0,0.6173034870223371,-0.5441582215655143,0.5516720377730803,-1.0379010809807996,0.2154593428849114,-0.7721070480892267,-0.5605180599793418,1.0
-0.0150307732393012,0.9805888392285232,1.0898676631094504,1.0,1.0,0.291174197641074,-0.8644283456196649,-0.3812189979460019,-0.3155647861639578,0.2487309163394797,-0.4326102494201561,1.4038960549399089,1.0
0.5119691726472975,0.6987441383747431,0.5559077577834085,1.0,1.0,-0.0973055324889329,-0.6859155619730581,-0.0869680527184152,-0.3625248137054618,0.1224045412021712,-0.5817365156217102,0.7668083301786931,1.0
0.3575241897771897,0.592046397567731,1.3331827260857367,1.0,1.0,0.9523319315650688,-0.4232750751944898,0.1306845958047467,-0.8851437398165565,0.3324322551814592,-0.0466396642458353,1.1659113194089972,1.0
1.304320348361352,0.9734547238658028,1.3558476908561308,1.0,1.0,-0.2687173780874211,-0.8412075378010003,0.0178583771666042,-1.5254085446586985,-0.5232457143868509,-0.6467636153064389,0.453799344581074,1.0
0.5702950234727409,1.0338486959801416,0.0037269984262656,1.0,1.0,-0.2903999958782662,-0.7347350059418233,-0.2604783698293967,-0.992769445415606,1.1985459296330332,-0.3643152575882677,-0.5939408375737589,1.0
0.559473600857591,1.5296639834760908,0.7532262746080132,1.0,1.0,-0.1308166755768953,-0.8223498146597088,-0.0040903284849548,-1.0353178825045537,-0.0955132927783031,-0.4992465149444776,0.8083459471305396,1.0
1.3287852555531163,0.0859703820469907,0.9827645942924914,1.0,1.0,0.2955000685118712,-0.4729729572118777,0.54647418492414,-0.26163228024014,0.2610386706875323,-0.5586936763382014,0.1232835698597153,1.0
1.0949132740384804,0.91356149424087,1.2745204643270691,1.0,1.0,-0.241511532120851,-0.8281357968526286,0.0266200357246345,-1.4087964248768658,-0.343935800810689,-0.6432797767274134,0.5746435224394062,1.0
0.0559042846166364,1.3097261612384516,0.7428381657549155,1.0,1.0,0.0001770194239709,-0.8137242927270052,0.1644178225817823,-1.6267222492997906,0.2561681136008724,-0.4610541850306507,0.2396466865708875,1.0
0.5286477952780188,0.6284327300957104,0.393253304725287,1.0,1.0,0.0295224386265137,-0.5907205655190695,0.1430814172028788,0.5655466504578579,0.3479235697790572,-0.8167212256229331,1.168801180806093,1.0
0.2791621493843272,1.1430681212663132,-0.2140344277990875,1.0,1.0,0.0987235322664547,-0.8106729121008306,0.2963509257587008,-0.440550421187277,0.2792753614997399,-0.6131434532986509,0.57732305971604,1.0
0.1496085073656307,-0.5122623723865134,-1.4934939096415143,0.0,1.0,-0.2246499687153522,-0.9260561406926916,1.4512704536288843,-0.3212047194443448,0.943034806406555,-0.6827600452800046,0.4677182516498641,1.0
0.484595227915962,0.4530368964735835,0.6314131992439938,1.0,1.0,-0.0921708420624387,-0.6887064308893428,-0.0895397138635686,-0.3540027695772522,0.2261877163360884,-0.5218273028383542,0.7428437524530469,1.0
1.0545087551555343,0.1562442834763616,1.4211761187237368,1.0,1.0,0.5281822246719056,-0.5220052015197625,0.6631920158295576,-0.7813164326181036,0.3002843325116169,-0.7267540812588646,-0.5202946694576341,1.0
3.142794074331193,1.4798100872772515,1.078757386261217,1.0,1.0,1.7728592186933976,-0.1953535844411841,-0.1676414959703155,-0.1219926769621951,-0.0084861534875036,-0.39158703405767,1.0931762897502084,1.0
1.243862469974856,0.6313126831284087,0.9892085548644662,1.0,1.0,0.8383039490114169,-0.4614518185935788,-0.2320635863366794,-0.3842207911493424,1.368372773344755,-0.3135521845133855,1.224789701131429,1.0
0.137913106853977,1.689800519963315,1.0092070531912831,1.0,1.0,-0.0928476919419893,-0.809183744302248,-0.0030645307762616,-0.989801619790526,0.2329548873956377,-0.4151849620673603,0.8059545578899102,1.0
0.5349153849145573,0.6597209961762811,0.5676846512425346,1.0,1.0,-0.0736953251851502,-0.6967669706329777,-0.1289665541683212,-0.4453270326518027,0.123411452086507,-0.5433506387149023,0.8365034379673427,1.0
-0.7023550681176498,-0.9204567428105048,0.3488121973323591,0.0,0.0,0.7023762526050791,2.087017635637197,1.7503658936854674,-1.2062606548399866,1.5382117823366788,-0.6286960089289412,-2.096949927901966,1.0
1.336850340470516,0.2489829646034068,1.5751645558402363,1.0,1.0,0.6444969682624935,-0.5559752391127555,0.5048053596515727,-1.04970696316751,0.2033499761832136,-0.7703477771018387,-0.3592147290705076,1.0
0.1362239792027951,1.3999694647739471,1.136086414798097,1.0,1.0,-0.0475571257877641,-0.81845650567662,0.0109308149978109,-1.2235193150965338,0.1648063913953487,-0.3850504173502636,0.6119954100261465,1.0
0.484595227915962,0.4530368964735835,0.5434642477133885,1.0,1.0,-0.0921708420624387,-0.691722072824858,-0.0895397138635686,-0.3151302117842637,0.2261877163360884,-0.5225155616109046,0.7896542390055602,1.0
0.484595227915962,0.4530368964735835,0.5434642477133885,1.0,1.0,-0.0921708420624387,-0.6894980000574007,-0.0895397138635686,-0.3151302117842637,0.2261877163360884,-0.5097571551170506,0.7896542390055602,1.0
0.1737687185596607,1.707108628760984,1.0689803426347737,1.0,1.0,-0.1358772965365073,-0.787507909808483,-0.0461773252414426,-1.2585747530419578,0.7085223604933225,-0.4317850975160054,0.7341506215385961,1.0
0.5119691726472975,0.6987441383747431,0.5559077577834085,1.0,1.0,-0.0973055324889329,-0.6905075921797997,-0.0869680527184152,-0.3625248137054618,0.1224045412021712,-0.5491599851330429,0.7668083301786931,1.0
3.144656590189862,1.4847047311580932,1.036538334237936,1.0,1.0,1.7864708802092923,-0.1987892525948368,-0.1712134033624025,-0.0769688577802015,-0.0218012866152857,-0.3792756261321015,0.8991680529551034,1.0
0.5119691726472975,0.6987441383747431,0.5559077577834085,1.0,1.0,-0.0973055324889329,-0.6908499037585222,-0.0869680527184152,-0.3625248137054618,0.1224045412021712,-0.5791030414273587,0.7668083301786931,1.0
0.0983389373413004,1.2546869430738934,0.373699217472399,1.0,1.0,0.0324388495777479,-0.8137027357008608,0.2180360070684958,-1.378254924172763,0.2307819811935669,-0.4827623312173245,0.207149414925907,1.0
0.5288292055048454,1.3836123108937404,0.50813356733601,1.0,1.0,-0.0819900354515486,-0.8330426690365064,0.0192886358187615,-1.16957095528976,-0.1521988195614253,-0.4303539610220633,0.7472425996176358,1.0
0.1776306875545018,1.1766846771324757,-0.227811171090895,1.0,1.0,0.0731801475445282,-0.8086444621343624,0.2633128857034442,-0.623699331003388,0.2377281222406881,-0.5655136398355715,0.4302306710821809,1.0
0.136264933722583,1.2648221273380114,0.6416790950517617,1.0,1.0,0.0184604074754464,-0.8165199810402239,0.2038630474748737,-1.4323853259023174,0.1530638546812537,-0.4555710622663757,0.2492900674489462,1.0
0.758132576636823,1.136712273034071,0.0621670546479656,0.0,1.0,2.037657681688647,0.0451684093819346,-0.0121695760520865,-0.2381243533747699,0.0445156328716509,-0.7456573082084461,1.30247193723662,1.0
1.8584119201933944,-0.2521610304189473,-0.3791331417638184,1.0,1.0,-0.017892244855667,-0.4183174188145535,0.4503393028789078,0.0458337556608445,0.0974537854574477,-0.4788168579889019,-0.4676845052607907,1.0
0.9126746681620976,1.43602709143892,1.1636399013817127,1.0,1.0,-0.2060028912590735,-0.8261302152385995,0.0201994519495362,-1.33391488978624,-0.2138115187736813,-0.5783187956969205,0.6676598635852298,1.0
1.1033394905633565,0.1206121251372377,1.437619328459119,1.0,1.0,0.4983799050500561,-0.5205730804865404,0.6834443537028281,-0.7352032678479673,0.3192785459640386,-0.7436348983105525,-0.3678683493816837,1.0
1.4141032311367527,0.1263381708522451,1.6171614023265524,1.0,1.0,0.4990058693247502,-0.5392380848535935,0.6683409469773238,-0.9687319237152208,0.2527239356177894,-0.7975670307326339,-1.07640002499771,1.0
0.5349153849145573,0.6597209961762811,0.5676846512425346,1.0,1.0,-0.0736953251851502,-0.6940183287349704,-0.1289665541683212,-0.4453270326518027,0.123411452086507,-0.5324582534757795,0.7896542390055602,1.0
1.7858441702960168,-0.0811403447634247,0.2061562426010559,1.0,1.0,0.1108630779895169,-0.4463543809608826,0.4819302577096288,0.0155008880531288,0.1111958731307476,-0.3811863149546814,-0.2923935187988427,1.0
0.1088722709461212,0.6174981810981793,-1.5774876026141509,0.0,1.0,-0.7139707601245876,-0.9436668502035828,0.0194584595585057,-0.3405977124123455,0.7321548209701026,-0.56102518783953,0.1907213850006681,1.0
0.7115385772530163,1.5252087427576049,0.9618772738178152,1.0,1.0,-0.1729350949480027,-0.8177937340500421,0.0132158012061485,-1.1726962666823686,-0.106563110364025,-0.542886919025373,0.7647793210165836,1.0
1.7551685312890002,1.0839166937791325,-0.6988869094559429,0.0,1.0,1.1718336460428866,0.1579466222346152,0.3931186738872726,-0.0827004734631377,0.1659372945586575,-0.6830274482142887,0.9938885383027766,1.0
0.5288292055048454,1.3836123108937404,0.50813356733601,1.0,1.0,-0.0819900354515486,-0.8328262213585056,0.0192886358187615,-1.16957095528976,-0.1521988195614253,-0.4215404214335729,0.7472425996176358,1.0
0.4584452744512763,0.4423927650966961,0.5305763265694389,1.0,1.0,-0.1151736321811478,-0.6870426612517128,-0.061316877937241,-0.2347395600250617,0.1965881859206772,-0.5309963623165951,0.7428437524530469,1.0
0.5417384642060878,0.6573949203366765,1.407621580968893,1.0,1.0,0.858524794578641,-0.4569022550519464,0.0179278646784628,-0.7358204496468486,0.0900884101387806,-0.1899517514532293,0.9027918537403028,1.0
3.5389630475406952,1.5416096546290832,1.7193759493302905,1.0,1.0,1.6220568753029645,-0.2131365937261534,-0.1790013019448349,-1.054443902403179,-0.0424354734178904,-0.3122288299205341,1.088327261166489,1.0
0.1776306875545018,1.1766846771324757,-0.227811171090895,1.0,1.0,0.0731801475445282,-0.8111929226460789,0.2687042441347346,-0.623699331003388,0.3031756920886405,-0.5721761824961116,0.4302306710821809,1.0
0.3920039547974915,0.3451195318919842,0.5010229901531409,1.0,1.0,-0.132811082169107,-0.6810839504898669,-0.0223216080536737,-0.1550949822372329,0.2719303396306405,-0.518958850962287,0.6932216275159818,1.0
0.2964089280163667,1.6846821373056726,0.7161179499349173,1.0,1.0,-0.1151780311703527,-0.8115099798821096,-0.0051497793384047,-0.9579859564368732,0.1290049075543471,-0.4708928204019844,0.8303880745938174,1.0
0.5394769584381457,0.1308426393109122,1.1876380993738938,1.0,1.0,0.9737359863368052,-0.3744342055032246,0.4296226762492724,-1.2999963165434103,-0.3650404564303022,0.1058263494443109,1.016681367228274,1.0
0.5501233039996319,1.0712125507774273,0.0914981855273006,1.0,1.0,-0.2681035407559404,-0.7393243158677772,-0.1894605746939231,-0.9473144650113368,1.1257961503443823,-0.3817119886456943,-0.3793487737635169,1.0
1.0749944592803502,1.059502339291755,1.236745523043082,1.0,1.0,-0.269304345917272,-0.8169476731242516,-0.0134381126474967,-1.3999113149595837,-0.1753741462398793,-0.669393370217841,0.6970513623546133,1.0
-0.9934256660032932,-0.8110662576388102,0.4163626805696107,0.0,0.0,0.1765725631167858,3.541461102648162,-1.0692047257544814,-1.4822611757424504,-0.5581355040558593,1.935663832698391,-1.552057202654861,0.0
-1.199599585057826,-1.0940279430800612,0.6096814977288516,1.0,0.0,-1.517058819285277,0.4560829705251469,1.1854579737366224,0.6210690608845388,-0.1079876178860321,-0.6226310454486976,1.1102935601992394,0.0
-0.4299152583059492,0.137392012468839,0.8845497469541188,0.0,0.0,0.1099210998416723,-0.5662950646161136,0.0108463705327271,-0.7691630688427419,-0.8949326901090102,-0.7271505988207677,-0.734406819122039,0.0
-0.993870852892362,-0.8978291404087002,-1.3730585086066769,0.0,1.0,-1.4644109139629928,-0.5569967749265581,1.475442448056728,-0.7117273938241242,0.6061290686223799,-0.069274036770599,-0.7762635141276043,0.0
-0.9599083321980064,-1.0726481515666413,0.918102783035779,1.0,0.0,-1.34736143514504,-0.6739123743257424,0.4880837975490198,0.3174995114749201,-0.5690547788271157,-0.7363951698156606,-0.1062830125916572,0.0
