Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
4.3203626,2.5312974,4.2956524,2.5484161,9.123532,9.189823,9.098822,9.206943
4.2632003,2.6274235,4.2365103,2.6446242,5.20238,9.142728,5.175689,9.159928
4.2002363,2.728532,4.1712556,2.745894,1.1627537,5.984493,1.1337724,6.001854
4.124985,2.8441522,4.0934334,2.8617852,1.7039593,-0.47799575,1.672407,-0.46036342
4.0427566,2.966998,4.0083814,2.984911,3.7936099,-1.8506314,3.759235,-1.8327186
3.9524834,3.084118,3.9151096,3.1021295,9.662807,-1.3842473,9.625435,-1.3662356
3.8548682,3.2051117,3.8144207,3.2231514,2.7018056,-1.3393953,2.6613557,-1.3213568
3.743794,3.3329718,3.700223,3.3510408,-7.974889,-1.7037314,-8.018458,-1.6856622
3.6092587,3.478932,3.5626743,3.4970727,-4.6677446,-5.1804643,-4.714332,-5.1623225
3.4562967,3.6337516,3.4067097,3.651768,0.45342696,-5.9453874,0.40383714,-5.9273715
3.2915602,3.7824564,3.2391956,3.8001046,9.295806,-8.009985,9.243443,-7.992336
3.1161754,3.922361,3.061441,3.9394715,15.557411,-7.6815376,15.502674,-7.6644254
2.90048,4.0786347,2.8437579,4.095155,4.1768913,-4.212649,4.1201677,-4.19613
2.6595783,4.236927,2.6013236,4.2527394,-1.3370681,-6.8159213,-1.3953233,-6.800109
2.4266346,4.3753905,2.3674242,4.3903737,2.6281598,-5.718618,2.5689483,-5.703635
2.2375975,4.4787793,2.1780074,4.4928336,2.7399325,-8.54544,2.680343,-8.531386
2.043145,4.569829,1.983845,4.5828815,7.8571944,-19.23882,7.7978945,-19.22577
1.815414,4.655741,1.7570401,4.667745,17.590307,-22.069494,17.531935,-22.057495
1.5203137,4.7465935,1.463549,4.757538,19.885553,-22.439678,19.82879,-22.428734
1.1004095,4.85365,1.0458782,4.8635626,22.42668,-18.651218,22.372145,-18.641312
0.65540653,4.9300747,0.603717,4.9390116,8.258647,-18.435354,8.206956,-18.426416
0.20725791,4.9678807,0.15893878,4.9759493,7.9237127,3.1563187,7.875394,3.164385
-0.24969433,4.9621415,-0.2941802,4.969473,15.384533,16.659235,15.340051,16.666563
-0.69747543,4.9133964,-0.73775506,4.9201484,14.410524,16.53407,14.370247,16.540821
-1.1381568,4.827252,-1.1739736,4.833616,23.600117,21.332737,23.564299,21.3391
-1.5611634,4.709368,-1.5923344,4.7155557,18.432777,21.016233,18.401604,21.02242
-1.93971,4.567363,-1.9662036,4.5735955,4.2194266,7.722712,4.1929336,7.7289457
-2.2108562,4.3185415,-2.2326899,4.3250556,-7.887312,-1.6421309,-7.909147,-1.6356183
-2.0091763,3.4107163,-2.0265112,3.4177434,-4.968833,-4.252465,-4.9861684,-4.245437
-1.7687931,2.1615422,-1.7818176,2.1693177,-9.628987,-9.00743,-9.642013,-8.999656
-1.7644049,0.8617081,-1.7734286,0.8704518,-6.4763775,-11.447346,-6.4854035,-11.4386
-2.075334,-0.22124662,-2.080671,-0.21132767,3.356212,-13.7302265,3.3508747,-13.720306
-2.585624,-0.94839936,-2.5876665,-0.9371181,-2.3330965,-14.896192,-2.3351398,-14.884911
-3.1172423,-1.3089628,-3.1163645,-1.2961653,2.1639285,-12.237729,2.1648078,-12.224929
-3.557187,-1.4367627,-3.5538101,-1.4223163,-1.5010167,-4.722251,-1.4976391,-4.7078037
-3.8926752,-1.4243059,-3.8871799,-1.4081212,-13.614033,2.3679488,-13.608536,2.3841348
-4.1362114,-1.3519232,-4.128993,-1.333941,-22.658613,0.95978504,-22.651394,0.97776777
-4.316524,-1.2552181,-4.3079195,-1.2354263,-23.647184,0.8725543,-23.638578,0.8923468
-4.4491267,-1.1476232,-4.439462,-1.1260394,-14.255441,2.3310173,-14.245775,2.3526018
-4.548761,-1.0409238,-4.5382934,-1.0176085,4.9726944,-5.9195867,4.983162,-5.8962708
-4.623347,-0.93639994,-4.612287,-0.91143847,22.919685,-7.416338,22.930744,-7.391375
-4.679973,-0.8359561,-4.6684656,-0.8094675,12.12443,-6.446825,12.135937,-6.4203362
-4.725664,-0.7429463,-4.7137747,-0.71506214,5.248906,-4.3019137,5.260795,-4.274029
-4.76195,-0.65558344,-4.7496796,-0.62645316,7.7984695,-1.0454882,7.81074,-1.016357
-4.7914963,-0.5738135,-4.778746,-0.54358155,-1.8254194,2.4582474,-1.8126686,2.48848
-4.816517,-0.49863568,-4.8031363,-0.46744397,-12.004521,4.549666,-11.991143,4.580856
-4.8369036,-0.42800668,-4.822645,-0.3959778,-16.853792,5.615962,-16.839535,5.6479907
-4.8535447,-0.35942665,-4.8381243,-0.32666388,-29.985744,5.468128,-29.970325,5.500891
-4.8681173,-0.29515177,-4.8511796,-0.26172847,-28.43185,1.452676,-28.414911,1.4860988
-4.8807764,-0.23370993,-4.861957,-0.19966769,-23.223076,3.2517776,-23.204252,3.285818
-4.891951,-0.17412455,-4.8708477,-0.13946906,-17.900787,4.9114065,-17.879686,4.946061
-4.902508,-0.1171344,-4.8787403,-0.08183859,-14.751262,0.8930985,-14.727495,0.9283949
-4.9124417,-0.06370856,-4.8856335,-0.027704133,-13.468457,14.854376,-13.441648,14.89038
-4.922371,-0.013924758,-4.892177,0.022889316,-12.71836,8.3994875,-12.688167,8.4363
-4.9316416,0.03373528,-4.8977523,0.07149629,-18.618128,-2.7660997,-18.584236,-2.7283385
4.0015655,2.7234936,3.9817498,2.7420995,2.5968966,1.8230925,2.5770814,1.8416983
4.338071,2.4583995,4.3174953,2.4768286,3.0395803,2.2079482,3.0190048,2.2263787
4.3343554,2.5035057,4.3126903,2.5218644,1.9248235,3.5279517,1.9031597,3.5463092
4.2826347,2.591069,4.259567,2.609451,-1.6118164,5.0776377,-1.6348848,5.0960193
4.2274933,2.68104,4.202689,2.6995287,5.5022855,9.430991,5.4774814,9.449479
4.1641397,2.7793188,4.1372957,2.7979753,9.448711,12.259823,9.421867,12.278479
4.095763,2.8806517,4.0665884,2.8995118,6.344487,10.67937,6.3153133,10.698231
4.017484,2.9891288,3.9857304,3.0082033,1.5608448,8.159016,1.5290899,8.17809
3.9311864,3.1029232,3.8966463,3.1221895,3.6481733,7.8186507,3.613634,7.837918
3.8339915,3.223056,3.796515,3.2424653,6.9055796,10.772232,6.868104,10.791641
3.730043,3.3447344,3.6895547,3.3642042,4.6493797,9.605877,4.6088915,9.625346
3.611057,3.4730294,3.5675364,3.4924486,-3.0697763,7.329581,-3.1132967,7.3490005
3.4772937,3.606711,3.430823,3.6259465,-0.6451167,1.8865312,-0.69158626,1.9057666
3.326565,3.7445974,3.2772822,3.7634962,1.6076589,-1.8425533,1.5583749,-1.8236558
3.1564066,3.8874052,3.104566,3.905799,10.882801,-3.6736283,10.830961,-3.6552327
2.962908,4.034228,2.90881,4.051947,12.008902,-2.1233678,11.954803,-2.1056485
2.7464836,4.18307,2.6905494,4.1999454,2.801312,4.0056176,2.7453766,4.022492
2.514631,4.324558,2.4573042,4.340428,-0.111686565,3.5296252,-0.16901267,3.545495
2.322684,4.4345293,2.2645226,4.4492497,4.4587846,0.025121229,4.4006233,0.039843652
2.1474571,4.523836,2.0890133,4.537296,9.3689375,-5.4752274,9.310494,-5.4617677
1.9600377,4.60477,1.9019462,4.6168795,20.44615,-14.417111,20.38806,-14.405002
1.7294015,4.686688,1.6722689,4.6974034,18.126217,-23.968119,18.069086,-23.957405
1.4148067,4.7815776,1.3592691,4.7908835,17.42266,-30.176983,17.367123,-30.167679
1.0132215,4.8775754,0.9598696,4.885512,17.977161,-21.623049,17.923807,-21.615114
0.6011531,4.942846,0.55055267,4.9494867,-7.7419195,-9.088617,-7.7925243,-9.081977
0.19245663,4.975533,0.14509627,4.981004,-6.0236034,1.3532398,-6.070962,1.3587093
-0.224469,4.971012,-0.26815838,4.9754643,4.269898,8.600185,4.2262063,8.604638
-0.63537854,4.9298935,-0.67505383,4.933527,14.33372,13.681242,14.294044,13.684874
-1.0416512,4.857275,-1.077083,4.860311,23.94605,12.252813,23.91062,12.255846
-1.440628,4.7553544,-1.4716526,4.758037,23.01334,10.851013,22.982315,10.853698
-1.683296,4.5215654,-1.7098894,4.524161,10.703839,6.18026,10.677245,6.1828556
-1.2544236,3.565362,-1.2766126,3.5681412,-2.310831,2.0300817,-2.333022,2.032861
-0.65180254,2.1745474,-0.6697488,2.1777852,-4.1181674,3.0762372,-4.136113,3.0794756
-0.26489243,0.53913456,-0.2787767,0.54309875,-5.5883465,-3.230117,-5.602231,-3.2261512
-0.41802898,-1.0558648,-0.42814445,-1.0509133,-1.9432137,-6.33601,-1.9533294,-6.331057
-1.1578542,-2.2444167,-1.1644925,-2.2382407,5.273803,-8.756785,5.2671633,-8.750608
-2.1588774,-2.8275077,-2.1624098,-2.8198895,-6.6044397,-7.506814,-6.6079736,-7.4991956
-3.0367198,-2.898924,-3.0374908,-2.8896794,-2.8582883,-4.208425,-2.859059,-4.1991806
-3.6464438,-2.7156875,-3.6448362,-2.7046618,-11.09231,-4.2634325,-11.090701,-4.252407
-4.04262,-2.4599793,-4.038978,-2.4470634,-12.219778,5.1625013,-12.216136,5.1754174
-4.301953,-2.2043617,-4.2966304,-2.1894777,-23.269812,6.8410597,-23.26449,6.855944
-4.4782047,-1.9712317,-4.4715037,-1.9543535,-22.4801,5.0439463,-22.473402,5.0608244
-4.599703,-1.7665972,-4.591903,-1.7477318,-12.427113,3.7223558,-12.419312,3.7412217
-4.6856794,-1.5920541,-4.677007,-1.5712587,8.112281,-2.1583114,8.120954,-2.1375153
-4.7477527,-1.4411633,-4.7383842,-1.4185197,22.880714,-3.1919107,22.890078,-3.1692665
-4.794308,-1.3114516,-4.7843623,-1.2870828,11.738846,-2.3607624,11.748792,-2.3363922
-4.8298516,-1.1972358,-4.8193774,-1.1712782,0.02038218,2.0900528,0.030855618,2.1160119
-4.857933,-1.095025,-4.8469253,-1.0676357,4.6878486,4.49804,4.6988573,4.5254292
-4.8799734,-1.0037621,-4.868334,-0.97510105,-3.0702593,7.010088,-3.058618,7.0387473
-4.89762,-0.9215022,-4.885207,-0.89172477,-9.860102,4.823235,-9.847688,4.8530116
-4.9127445,-0.84478873,-4.899333,-0.8140364,-18.060396,2.307449,-18.046982,2.3382032
-4.925438,-0.77440226,-4.910765,-0.74279606,-27.612644,2.525771,-27.597975,2.5573778
-4.936363,-0.70866674,-4.9201064,-0.67629415,-26.63067,-1.2310663,-26.614412,-1.1986935
-4.9454875,-0.64657587,-4.927316,-0.61349756,-27.784271,2.7801435,-27.7661,2.8132224
-4.953359,-0.5856532,-4.93291,-0.55188763,-19.039635,9.247676,-19.019184,9.281441
-4.9613857,-0.52879614,-4.9383144,-0.49432844,-16.853157,8.700227,-16.830088,8.734694
-4.9687037,-0.47461408,-4.94267,-0.43938756,-11.9481125,6.4833493,-11.92208,6.518578
-4.975016,-0.42170435,-4.9457126,-0.3856245,-3.68811,-2.0366404,-3.658808,-2.0005608
-4.981204,-0.37069193,-4.948358,-0.33362576,-15.838249,-3.1568973,-15.805405,-3.1198306
4.277554,2.5408697,4.257914,2.55988,2.47923,5.4080777,2.4595895,5.4270873
4.299352,2.5602086,4.2788444,2.5791516,2.87259,5.6889234,2.8520825,5.707865
4.24961,2.6421385,4.227915,2.661111,0.39566436,6.1123643,0.37397033,6.131339
4.193272,2.7312267,4.170088,2.750323,-0.93654084,5.5398145,-0.9597252,5.558911
4.1322117,2.8238573,4.107227,2.8431468,2.0553112,5.836269,2.0303254,5.855558
4.065824,2.9192808,4.0387573,2.93881,5.923745,6.6615033,5.8966775,6.681033
3.9898467,3.0226707,3.9604363,3.042459,2.1784232,12.288288,2.1490111,12.308076
3.906673,3.130304,3.8746977,3.1503398,3.7670114,16.543972,3.735037,16.564007
3.8145163,3.2431188,3.7798085,3.2633545,5.5829587,14.738331,5.5482507,14.758566
3.7165792,3.3563826,3.6790137,3.3767407,5.702503,12.051315,5.6649384,12.071672
3.6062129,3.4757788,3.5657482,3.4961488,8.865571,12.885898,8.825108,12.906268
3.48248,3.5994189,3.4391222,3.61966,3.352164,4.533703,3.3088048,4.5539455
3.3448696,3.7268443,3.298722,3.7467926,2.348016,0.17018479,2.301868,0.1901339
3.1886306,3.8596134,3.1398473,3.8790863,3.9670746,0.11411032,3.9182906,0.13358296
3.015608,3.995021,2.9644516,4.0138206,9.749366,-1.238759,9.698209,-1.2199585
2.8191876,4.134513,2.7659605,4.1524425,8.630806,-0.6518591,8.5775795,-0.6339303
2.608387,4.269341,2.5535007,4.286202,4.026291,-2.292965,3.9714046,-2.2761033
2.3983724,4.391527,2.34226,4.4071417,1.8239609,-2.4800222,1.7678472,-2.4644074
2.2334757,4.481622,2.1766644,4.495828,8.864223,-4.4071665,8.807411,-4.392961
2.0684807,4.5603304,2.0114968,4.5729985,14.937474,-9.120837,14.88049,-9.10817
1.8818735,4.635328,1.82531,4.646361,27.225168,-14.121918,27.168606,-14.110883
1.6445221,4.7156773,1.5889457,4.725029,23.646658,-16.48315,23.591087,-16.473799
1.3129227,4.813398,1.2589304,4.8210564,18.128345,-16.633064,18.07435,-16.625406
0.9380325,4.8965364,0.8861604,4.9025493,1.8576596,-12.697765,1.8057871,-12.691752
0.5548541,4.953093,0.5056243,4.957549,-14.534168,0.67531496,-14.583396,0.6797691
0.17945324,4.981852,0.13331762,4.984889,-11.941018,-0.4221622,-11.987152,-0.41912436
-0.20293753,4.9783225,-0.24559398,4.9801197,-3.0563738,2.3113008,-3.0990343,2.313098
-0.5826185,4.943246,-0.6214841,4.9440255,14.412384,7.513339,14.373517,7.514119
-0.95995265,4.8809576,-0.9948258,4.880971,28.296432,2.4139023,28.261559,2.4139159
-1.2737322,4.7492113,-1.3044724,4.748738,25.294504,4.250277,25.263765,4.2498026
-0.7913726,3.954184,-0.81796724,3.9535182,11.002506,5.039077,10.97591,5.03841
0.10416402,2.6839674,0.08167799,2.6834161,0.8374344,3.646547,0.81495047,3.6459942
1.0141352,1.0876938,0.9956063,1.087562,0.84990823,1.7892601,0.8313801,1.7891293
1.5107683,-0.70615005,1.4960179,-0.7055578,-0.6058204,-0.6067772,-0.6205679,-0.6061861
1.0394405,-2.3337111,1.0281947,-2.332107,-0.49178293,-3.734443,-0.5030276,-3.7328403
-0.3479883,-3.320069,-0.35600075,-3.3171859,5.142401,-4.4406333,5.134387,-4.4377527
-2.0879512,-3.5464828,-2.0930698,-3.542079,-6.791801,-3.0111191,-6.796918,-3.0067163
-3.4145896,-3.041594,-3.417127,-3.035462,-12.472957,-1.1508958,-12.475495,-1.1447651
-4.074872,-2.4556124,-4.075174,-2.447576,-5.216508,0.81439936,-5.216811,0.82243305
-4.4104896,-2.01345,-4.4088626,-2.0033844,-24.685009,10.234832,-24.683376,10.244898
-4.5999894,-1.6877264,-4.596739,-1.675539,-21.32318,10.241385,-21.31993,10.253573
-4.71491,-1.446408,-4.7102957,-1.4320611,-19.335909,8.326714,-19.331295,8.341062
-4.7882576,-1.263052,-4.7825165,-1.2465433,-10.161773,3.099652,-10.15603,3.1161623
-4.837796,-1.1206253,-4.831111,-1.1020045,15.1579275,-2.1917195,15.164612,-2.173098
-4.873127,-1.0060862,-4.865645,-0.98543525,17.020042,-2.3976743,17.027523,-2.3770223
-4.8992605,-0.9126155,-4.89107,-0.8900567,8.909841,2.6913674,8.918033,2.713928
-4.9187865,-0.83564174,-4.9099154,-0.81131476,2.9750125,2.2585993,2.983882,2.2829258
-4.9340634,-0.77072686,-4.924491,-0.7447994,-0.57624054,5.899484,-0.56666785,5.9254127
