Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_max,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC8km12kmRes-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC42km50kmRes-AWAGS_MAG_2019_energy,Gravmap2019-grid-dem_geoid_x_mean,Gravmap2019-grid-dem_geoid_x_std,Gravmap2019-grid-dem_geoid_y_mean,IntrusionsBndys_FaultedBndys,IntrusionsBndys_IntrusiveBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,MetamorphicIsograds,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granitic rock,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Mafic igneous rock,Intrusions_Tabberabberan_Monzodiorite,Intrusions_Tabberabberan_Monzonite,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Rhyolite,RockUnits_LAO_Andesite,RockUnits_LAO_Basalt,RockUnits_LAO_Chert,RockUnits_LAO_Conglomerate,RockUnits_LAO_Dacite,RockUnits_LAO_Granite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Igneous rock,RockUnits_LAO_Limestone,RockUnits_LAO_Monzodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Mudstone,RockUnits_LAO_Null,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Quartzite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sandstone,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Shale,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tonalite,RockUnits_LAO_Tuff and lapilli tuff,sample_weight,label
-0.0042254929430782795,0.4782389998435974,-1.3941329717636108,29649.322265625,8279.515625,77.5387191772461,-16.901018142700195,47.34756088256836,-86.86509704589844,83.93832397460938,1107.5716666666722,0.013443113314413349,0.506799397133228,136.24720238095398,0.07640237241701828,1423.63860119049,8716.170505952465,146.5122023809538,0.08006504011553298,0.039658740961475036,0.12568719072613105,0.043253429895862026,0.047189326387231334,12.803764343261719,23.304147720336914,-2.416706085205078,10862.788074925544,140877.4889728504,31416.86147470012,11307.522109981308,45329.507559984246,402.57426684704535,9502.538418807444,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0
-0.017764972522854805,0.4672118127346039,-2.7151780128479004,51677.10546875,5475.8603515625,12.154561996459961,-22.242687225341797,46.04731369018555,-87.53695678710938,77.42947387695312,1126.1688988095314,0.06801484345511152,0.39535417450232513,269.3085714285743,0.09672395233903966,1125.521190476201,8442.84428571436,188.13157738095424,0.09304949611419028,0.0390049166505437,0.08619440586423516,0.03878275031017853,0.03855722599637822,1.8651018142700195,17.651954650878906,3.0430052280426025,730.2233825379642,182062.7543865223,33848.61333088179,12401.372765064356,54190.09503554487,730.2233825379642,3704.042852290451,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.017308641225099564,0.4093702435493469,-1.771236538887024,38960.2421875,6784.2421875,22.603925704956055,-22.44245147705078,48.743064880371094,-87.51301574707031,76.24874114990234,872.5746726190526,-0.007275718433286421,0.4160123063364878,136.42324404762059,0.11665606130260929,1401.308005952394,9095.313630952467,93.59482142857254,0.06557389372879638,0.042098289359094654,0.06541373956917652,0.04186460564014542,0.03985378167175402,14.570527076721191,26.255165100097656,-4.767680644989014,9206.272259959838,134786.6578238649,45853.40067173514,9051.359022641584,43929.67789191424,1037.5589027076428,21409.848030060777,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.015919793397188187,0.4053497910499573,-1.6595163345336914,40290.734375,7087.62548828125,22.603925704956055,-21.510929107666016,48.2055549621582,-87.51301574707031,76.24874114990234,914.9043452381013,0.004273357413379877,0.4006210312284386,119.80494047619192,0.1171369516005118,1332.6296130952508,8742.09723214294,87.70339285714397,0.061793026402831845,0.041088571090825476,0.06133756670457043,0.041972988613474045,0.039040130908844166,15.398295402526855,28.12664031982422,-3.968305826187134,8415.852619315789,135605.72522790034,44848.0607284345,9233.891129235975,43221.40601398383,1487.8458831143726,21697.007605262414,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.005292610265314579,0.468269407749176,-2.567502975463867,51500.95703125,7172.63671875,12.154561996459961,-21.39156150817871,47.75225067138672,-87.53695678710938,80.9288330078125,1142.6602083333407,0.08737911759855357,0.40210234616320983,183.87187500000215,0.10848882780420852,1174.7890773809636,7894.508660714359,155.45125000000186,0.0761660099366724,0.03812060673199581,0.0768521002782011,0.03857468643594004,0.03839148657277888,0.7295953631401062,18.214641571044922,1.1196192502975464,74.30823356186362,187991.7599454313,31643.407164333603,9218.750177653295,53795.78536158438,74.30823356186362,2054.132305015876,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.007059398107230663,0.4125593304634094,-1.7623236179351807,39549.13671875,6981.13818359375,22.603925704956055,-20.93544578552246,49.15214920043945,-87.51301574707031,76.24874114990234,947.386904761911,0.001651060393140628,0.405706480430006,134.659940476192,0.11103935623191498,1327.6314880952505,9295.562976190566,93.50136904762006,0.06125074966597184,0.04207845278160883,0.061636964872731466,0.04119130899963285,0.04024938527197546,14.570527076721191,26.255165100097656,-4.767680644989014,9068.29142204014,134821.53877279977,45777.617346785984,8987.858446823739,43912.71299231671,1014.2307286225146,21501.594829760703,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.002360699698328972,0.526237428188324,0.5443221926689148,44111.91015625,5356.20947265625,28.570274353027344,-9.276399612426758,44.6883544921875,-86.80575561523438,83.12423706054688,699.0750297619096,-0.013314602500228086,0.292238791764982,174.78720238095417,0.10144771192393512,1379.7513095238212,8327.71184523817,221.9946726190497,0.06956777816491677,0.037376841415793165,0.08538082651363257,0.03836699307135022,0.03926551482378021,12.939072608947754,35.13225555419922,-17.856237411499023,5766.580024447727,146584.99495856708,33577.19215874269,25037.102554396053,32476.816392223063,473.672014913033,18429.432825170712,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.006077215541154146,0.4614107012748718,-1.4661206007003784,54050.76171875,6533.30908203125,12.154561996459961,-16.080028533935547,47.23374557495117,-87.53695678710938,74.94014739990234,1203.0115476190563,0.10541455089230328,0.4089547827182239,171.86136904762066,0.10813192589099031,1144.9028869047727,8361.338779761985,148.30934523809682,0.07988185308416847,0.03884567528739744,0.08314150843448329,0.03838986704095071,0.038900793745958936,0.36478719115257263,19.833837509155273,2.024430990219116,490.5208066490142,188500.41838098524,34269.851451942515,11559.088948248833,56513.52475974812,490.5208066490142,3859.580618760821,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.029400071129202843,0.570082426071167,-0.039893776178359985,39136.8515625,6528.185546875,28.570274353027344,-11.006741523742676,45.452823638916016,-86.80575561523438,83.12423706054688,827.5238690476252,-0.020800818265572077,0.2728775925644702,197.50482142857325,0.09301106703322493,1347.1448809523934,8493.474255952458,203.97613095238313,0.1033024288473745,0.04034463482430013,0.09066177019340246,0.03924694880047262,0.03909543658583336,8.140259742736816,31.585704803466797,-15.307761192321777,11429.127480558269,150009.42824071486,28101.01566129209,21821.212722890392,31200.4979636736,152.80389431170082,11606.902911616147,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-4.7748591896379367e-05,0.5430446267127991,-1.8742934465408325,31668.548828125,9905.55859375,28.570274353027344,-18.187232971191406,47.58641052246094,-86.80575561523438,80.18290710449219,1314.2237797619125,0.06439700515594735,0.36424785824938677,210.10797619047855,0.08595752016289339,1299.8685119047746,7944.6756845238815,253.59797619047868,0.10607515393318614,0.0402896537578896,0.09244097679894069,0.04104144691921929,0.041448565610508734,11.203216552734375,25.748689651489258,-10.599740028381348,4736.80024339911,153088.2196431587,24059.888308198075,14713.529069507656,31988.5852855864,140.15065058351917,5256.892546748037,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.006049730349332094,0.6318565011024475,-1.4372273683547974,35847.01953125,7516.974609375,28.570274353027344,-18.141510009765625,45.92769241333008,-86.80575561523438,83.12423706054688,1004.3861309523876,0.004202567459122012,0.30708633156828885,223.27190476190702,0.09280648075732181,1423.391428571443,7943.219702381024,229.83738095238317,0.10405229256572948,0.03995572534319078,0.08124745616025471,0.038695689488167054,0.04018287467407883,10.754701614379883,26.7847957611084,-12.511395454406738,8658.687611459656,149587.65144003578,27696.122477215496,17751.010980881132,33596.07033899083,836.6889358984328,9259.396300722015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
