IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds
0.47099997265314353,0.6065408494662066,0.4170420948207852,4.21852563973258,0.2973135422476263,0.593985695320773,0.23143846141869925,1.9621399301991576,0.10752030407449799,0.15765516944768823,0.4514679197708028,3.567545184150046,0.2973135422476263
0.017556267722357483,0.003740839768287549,6.325157160248879,4.738337379747872,0.16872264953551006,0.4041870174814955,0.34699457803074324,3.9235674325659375,1.9156298164200785,2.3180083521719803,5.398118474925687,3.7701531946472238,0.0029460016643261012
0.20371606184276114,0.20256823729779863,4.502413677803493,2.1381917876644962,0.5495174230303096,0.28160577676686765,0.5170189717715052,1.613807695694945,0.5302305578665617,0.7271341389024031,4.502413677803493,1.613807695694945,0.07051955980520053
0.3616713129938491,0.014436251298121662,2.687043393943604,0.4645616356420588,0.5888550750799743,0.2561952762974695,0.28848869257736387,0.46691637532525554,0.16264218251130752,0.014436251298121662,2.687043393943604,0.211077052458781,0.04177323472070619
0.05045746108546422,0.004141122372255798,4.711653560236477,2.4116956301883103,0.5224748449437759,0.5737086447271975,0.4125538459067956,1.8444118102733522,0.7325627148512415,0.9890692608101231,4.711653560236477,1.8444118102733522,0.05949012982289879
0.12880545215442676,0.08020604409796926,0.5649347766084084,0.2640123252580145,0.16916602999381009,0.08020604409796926,0.2962427905937068,0.6525219546671475,0.05437458616101607,0.057010604232499006,0.5649347766084084,0.1568657528446207,0.06932784494827535
0.25320390900839623,0.14418658342679438,0.6290605829634929,6.014302261634707,0.40919249691235066,0.4165788526488024,0.6539697357945553,1.72349826145634,0.9949149043698141,1.2617542397216668,1.7933612504979677,5.307429533141364,0.13517112601252287
0.20010805828346187,0.147041449421976,3.366795200090851,1.1828620300299437,0.6280328691472121,0.9893480487571609,0.1919051590652087,3.0448828129583703,0.08589986300563139,0.023647167556705935,0.8197297684468243,1.1828620300299437,0.1366785587288049
0.256037233294588,0.08649598078991162,0.11463914510040529,0.4113379508248131,0.5314131296232676,0.4093840495478208,0.12011284967937184,0.8160676643496215,0.01817444844436593,0.05918535203142849,0.10511411216547158,0.06628493260371078,0.07829249003784722
0.02472246181741861,0.004409697858248859,0.0052507501347577165,6.0244461770257,0.14284689269394465,0.14284689269394465,0.20472340991585053,1.3951297561498308,1.6792310125304868,1.673708307377915,3.9075036582009752,6.0244461770257,0.0013476325187167751
0.18243830567243557,0.004837587049816387,5.335530434295547,3.7607801960964973,0.33703432309466747,0.34719502472214453,0.3324944040102995,2.9829714710860484,1.1369100694478216,1.3328941033257833,4.5510235698914006,2.7848153528194355,0.001334733332433354
0.12220846546442615,0.11255240962626079,1.3205720802487875,0.144574755566191,0.43079686397181394,0.43103238560170243,0.14086254358993744,1.4021175419823182,0.015909826654681606,0.003648156593732248,1.1317383262860365,0.004749184128905859,0.1049241829994645
0.6463567596328643,0.34633238808418615,5.056580046897678,3.298658014713795,0.13326334393709013,0.6239136851337824,0.42936026707380853,3.047645159020282,0.34333552757851143,0.849760244980399,3.7496518567961994,2.716513461854193,0.33029439394406185
0.04342394054376112,0.03148015481812468,0.40696294639101505,4.914416599577163,0.04342394054376112,0.03148015481812468,0.537811722763633,0.8076722813857666,0.7947149131402261,0.8550171260704046,0.8381439532267876,4.241978636949443,0.020898307987537598
0.726604817658661,0.6907807982030225,5.746897013536335,3.677676630924292,0.062322895669373414,1.6737944016197897,0.4846767928048712,3.989007337658658,0.0329298250802162,0.41329529218288025,3.949296996986515,3.6190258487846276,0.6765954500206103
0.44714012637098816,0.16463018370112115,2.6893556157991734,0.7261207175011041,0.727314658315309,0.35424370649112324,0.3266157862877591,0.7505629735876849,0.3714313394966819,0.10705205232363688,2.6893556157991734,0.4271916658081327,0.1436082072261809
0.3551270215874817,0.3228747237148874,0.7809569693729568,5.238619382635195,0.06119625155961999,0.3040956554662733,0.17143112782660738,0.48188660600731026,0.8460107193950742,0.8670431728983405,1.227480236048661,4.560397466398849,0.313149937123335
0.2878898510618428,0.18819935556411635,7.666619915694767,6.058534948457582,0.693253187751282,0.7470637884492567,0.6967499970544148,5.26099863171281,2.7045150378929637,3.2357841808473213,6.559286246223948,5.12244108793608,0.18271219714159068
0.49018055333936134,0.3586932048833168,3.9898134162154126,2.5127860844024568,0.537028764938989,0.39111259973311147,0.3159041949937214,3.991844570842714,0.5427851078451981,0.6250492298300588,1.8776198884122384,2.5127860844024568,0.34962398619089224
0.062471027636902605,0.011179359083817732,3.369115188024215,3.3391425921898494,0.399888473855934,0.344518979478966,0.3776719184350363,3.6125561380979168,1.1029515479283194,1.1029515479283194,2.6776401617011567,3.3391425921898494,0.07396913389373151
0.1134854680220597,0.03573241961783671,0.6471046185035986,4.79420480983568,0.1134854680220597,0.01602012797270809,0.2749209034805077,0.9046241807378523,0.4137988291317443,0.4317837674073024,1.1899551596429256,4.196433540418575,0.0251747866270368
0.20979416513764237,0.005999522995294904,1.8882150975465561,0.46467943265226,0.007623665834474224,0.007623665834474224,0.03373508434290767,0.0989825973817521,0.004763686795845374,0.005999522995294904,1.8882150975465561,0.0989825973817521,0.09722189015835668
0.07839443302126504,0.07718177432015422,0.9330547474126286,1.5807387580458692,0.3498825071717502,0.5107827081805772,0.06912681402253762,1.002261719109335,0.018991545458074775,0.0030349251172477345,0.9330547474126286,1.002261719109335,0.08817979089598182
0.07082455649789714,0.07162871468057372,5.598404768201306,3.481417228368178,0.13076623082317973,0.1468670834205782,0.44517568694916815,2.817131268960261,1.637781889513182,1.67840025445538,5.4970682832317115,2.817131268960261,0.03987207086269606
0.38651918301913574,0.14502629143310222,0.1406509909040188,3.2279574310282606,1.188878670785227,1.1812432315054622,1.2861333041053404,2.675572399635292,0.09851056802578873,0.035006373333317096,0.1406509909040188,2.5488240865013903,0.12862173258316986
0.327784286565155,0.1421891602861091,2.3235654187689017,3.6682874415869526,0.05477447486242069,0.05291285093535523,0.6364064916283746,2.2564124908910497,0.35497818981577517,0.44924706867360076,2.9325684595283468,3.6682874415869526,0.13302993279447334
0.4891529957523891,0.14786029666725983,3.8590655445306417,1.5386930037588182,0.4400601387276043,1.0576925562570105,0.44037267095033034,2.895637933368326,0.09332025301514305,0.14786029666725983,1.6323858821633515,1.5386930037588182,0.13276629138749715
0.08190238069717821,0.07332088303319324,3.6016133903617575,1.2799522179958875,0.6529800700333892,1.2905213945707992,0.16822375817854524,2.9160913052652777,0.07393970918446523,0.013586241216595216,1.2082358247755562,1.2799522179958875,0.06429728315240386
0.4611532474704497,0.23605563770430255,0.6762897482644971,1.602582216668691,0.20028559562449597,0.5185186005356041,0.6373368921783917,0.9392840734781952,0.03982241373845911,0.06861442578092905,0.6762897482644971,0.9392840734781952,0.22702684606632115
1.2626538512573457,0.4944408154113447,5.17192427971162,3.0393418497330993,0.5432140019181356,1.6397057431093982,0.05829824679043007,3.588023787889104,0.5432140019181356,0.03268343925813351,3.2975812989044186,3.0393418497330993,0.4743001382545752
0.2025758063189216,0.057468160479355816,4.043079512945177,1.93427722857102,0.12395700870065846,1.2457985862454208,0.43906646979358194,3.7443418100251895,0.12395700870065846,0.2508143028581326,1.5177207976666185,1.93427722857102,0.04839693778169691
0.7031070055432663,0.22801078552688947,1.1355455464026845,5.059854292223969,0.5825361077214608,0.6043491330933694,0.6428374818099739,1.8638880043169619,1.2420001012566055,1.2420001012566055,3.997843336853117,5.059854292223969,0.21865434276374734
0.02449508593331018,0.02449508593331018,0.6020522724412323,0.8393386254477575,0.10393076044184535,0.10393076044184535,0.05357158709408027,0.8630081276161066,0.018030760012848694,0.02449508593331018,0.6020522724412323,0.038714041901805336,0.09126360454027381
1.0311865474408723,0.9348545324697434,2.305120948227501,2.8119225853811676,0.5822039435574514,0.7066044988730015,0.45125434841264384,2.6060173880185684,0.04525976330607883,0.3568941093390481,2.1056688710828646,2.8119225853811676,0.924644645583591
0.1499989783632046,0.16726437972145236,3.021534053893113,0.9539737954982206,0.7469095336817997,0.7471885065746983,0.1799394291993163,2.8839959243049003,0.1499989783632046,0.030671350413619777,0.4739141435240493,0.9539737954982206,0.1573627662408824
0.22334585980130983,0.1378190454447333,6.719361376586308,4.738992093921607,0.3056744528172482,0.5076574507597174,0.3056744528172482,4.03341238710095,2.6711227484223685,2.7267623500106613,6.222688000325958,4.03341238710095,0.1893192914870068
0.09271462449028323,0.05140018405722811,3.7449206689623935,1.4221374409205048,0.5427339218122887,1.3427493228672345,0.18001731245355704,3.0275035718894943,0.09271462449028323,0.05140018405722811,1.338355161191005,1.4221374409205048,0.0611795180810534
0.03673347624472397,0.011727885397886011,1.6428722000360678,0.015920530002202914,0.5492304943657162,0.5467092599717396,0.14079419647534297,0.7288603077955793,0.008157284340173038,0.011727885397886011,1.6043336046697954,0.015920530002202914,0.02645937048174822
0.06293850568879206,0.000607119431957122,1.997377126018411,0.6045119653338219,0.12607384210049224,0.05303015245698597,0.10133523165645306,0.308030308372796,0.06293850568879206,0.000607119431957122,1.997377126018411,0.19605562536788784,0.0780562189186249
0.08370785570862674,0.09597298296633239,0.5021004436290725,1.2134805161658873,0.09652534135853906,0.7548501220190722,0.08930708917469261,0.8984924635915366,0.08370785570862674,0.08431128314937358,0.5021004436290725,0.5135005753627628,0.12485671546868629
0.07567650431483677,0.07567650431483677,1.261004377166441,0.1956612004815055,0.41807350911779967,0.4122404535298907,0.11380471589056916,1.4384664737900807,0.0015507197548677572,0.0001758681268671639,1.1403807604781766,0.036173703200866436,0.0650628485600215
0.102073081869513,0.034645526852719884,0.20418820522384587,0.32598555581933253,0.17992232063595925,0.034645526852719884,0.0026153543777414994,0.32600221121255923,0.009726502317045619,0.034645526852719884,0.20418820522384587,0.32598555581933253,0.3621072623736612
0.3077062855533621,0.20228933846579428,1.4701635894627163,5.462740550601996,0.005647217631369075,0.08855972962434597,0.18502817641635316,0.20487648345103454,0.9256695871862475,0.8189009406750885,2.3440206662802208,5.247014082130813,0.4518000055224982
0.060327857372165866,0.03410318819548888,4.8717817793586455,3.2255490223399765,0.05347807833487243,0.4283211901795042,0.05231458578881586,2.3876645574456354,0.8248217988713039,0.9335011990825542,4.397390111822666,2.2595615817245887,0.00977560074147322
0.03511498132479688,0.03511498132479688,0.15517213594531407,0.3981422515893057,0.03511498132479688,0.03511498132479688,0.015926663582798425,0.39552511516437744,0.0049176897282711025,0.03511498132479688,0.15517213594531407,0.39552511516437744,0.19487096987687333
0.2327864937085973,0.22454845858496159,1.4883638923995515,2.3790142807269268,0.2917818585955966,0.5202807994251355,0.029269504706284477,1.6928848103517569,0.040992323231468855,0.19873056138978085,1.4883638923995515,1.6928848103517569,0.4060610189691387
0.17911976545802602,0.014141059667691861,4.845634916963331,2.51594979554659,0.41787897686534703,1.9297415872791368,0.4276699081621699,3.8589376534372573,0.06295918639990286,0.014141059667691861,2.4491806621098458,2.51594979554659,0.004162383492762717
0.4532714340165676,0.274343258628345,1.3740219442436545,5.676487542144448,0.15590088388818507,0.16017209386753203,0.15502334443658722,0.07793321135496395,1.1846365014981248,1.211220733494308,1.7918673075963514,5.126520933716886,0.2760924020430182
0.5570506039172382,0.556271991568711,1.5715974494699896,4.3170459169532025,0.17545800630657954,0.3852664438692135,0.11599531636718968,1.1112883981742818,0.09874257734338267,0.033823678433008465,2.077843500379947,4.239726229921577,0.7080611069806569
0.2979528818938806,0.014237243506836264,2.6204420744071157,0.6085473370647959,0.6405136098666354,0.6449179036752938,0.6177129764868453,1.6062690758107454,0.2941705684346084,0.014237243506836264,1.309526030529095,0.6085473370647959,0.004557283393638218
0.05621103367537582,0.04991863716022271,1.0339687632387868,0.20114251664759308,0.02329049196206767,0.16857452732683728,0.0035747990415322707,0.1957952189849359,0.022221823229569723,0.023527120738294403,1.0339687632387868,0.1558546906211597,0.04323388269074563
0.048333611672431526,0.037942221858216926,2.358797702653842,0.08180777993519106,0.0017122054967017527,0.019921923675561743,0.022526048995017936,0.07854037210430495,0.0017122054967017527,0.004319718954961609,2.358797702653842,0.07854037210430495,0.024857907571637188
0.247588976262649,0.32035320983383975,0.247588976262649,4.037346416695217,0.25493498376655266,0.31078473897053494,0.18582411042323232,1.8753930997279586,0.023087319339507917,0.1814342873812223,0.2542806939637973,3.4014781421187212,0.31078473897053494
0.6129023660065972,0.2083339841244427,8.072195576266557,6.300483774247488,0.8873783490623429,1.3644812019842245,0.8873783490623429,5.541118107033798,3.3655639125251335,3.8899171246819555,7.1252052926487375,5.473245567932856,0.20354765573186848
0.10748060056726319,0.04914618441810091,4.708971434207976,3.0774512682907535,0.04270615460535189,0.3130733991660454,0.06309206162951637,2.2323369657761227,0.705008201547914,0.7738444842697522,4.275000511159652,2.09593133439333,0.09933528720164636
0.30420091710141595,0.22342414347966766,2.5562858507436013,1.5597247216017436,0.14443772027193283,0.2276913501977813,0.22217309448182546,2.610626871797315,0.018293658570059886,0.003459183531265824,0.8578178066037375,1.5597247216017436,0.2182989238583673
0.5657782748665351,0.4429240122887925,4.878334052374276,2.6546274687518974,0.6815647538299904,1.5805283488228488,0.7112689793006713,4.307280370194875,0.37122849900815635,0.3740772060369842,2.3383459647944105,2.6546274687518974,0.43377555449510247
0.2523585969689762,0.25921228066205076,0.2523585969689762,4.529656120070266,0.25921228066205076,0.1423510582441213,0.6626575938050779,1.1848108706865361,0.5187572190379345,0.49756113590076845,0.7741050043297989,3.8513550939365073,0.24441644587908962
0.1474895008554362,0.14143155647059522,1.4934383045061446,5.222492784251504,0.02658632026594794,0.05524287230756467,0.001786808022201819,0.2344470613199402,0.6775784636301835,0.5703619655401551,2.304483250045222,5.057027653281911,0.6994939371899963
0.19933833900500464,0.004868216542008386,3.531171023823853,1.2013568109918562,0.7375990366001429,1.1001282836297785,0.34690672748579493,2.752582970773444,0.10646978440674726,0.004868216542008386,1.242966148795344,1.2013568109918562,0.004588502365507934
0.022911756265766525,0.02248692426746342,1.0896600972031552,5.456260346161778,0.09783576900905157,0.14474492635568204,0.03896550603878392,0.20111851658174384,0.91315441892038,0.8014304106304273,2.70606272163752,5.411200137583919,0.6936041891240605
0.5425809218145979,0.2944292510546394,1.2608727059153733,3.488561448373696,0.32544213155807244,0.5396251961918638,0.15421902653657374,2.294913064664484,0.040311384862549766,0.2620372166988858,1.3770138281406776,2.8292960182445266,0.6217988690495743
0.007785158948811615,0.00513760579669628,6.312122993504436,4.646001308789154,0.6314623641025972,0.7242139781769767,0.45782071548647396,4.096421427098171,1.3502236939091752,1.9341405617331446,5.083534752003162,3.8394597770044325,0.08873941734133328
0.16923801704970157,0.12204674692754496,2.5819110630753546,0.9808027297635903,0.025170724120001327,0.1122259868677425,0.011115132489076,0.8509618347510362,0.025170724120001327,0.008109471245748514,2.269440674163616,0.49991285562461457,0.11302688200890045
0.46319828434219745,0.4948256598703294,0.4408103738617525,5.503472419866234,0.12680155339535182,0.24157157859218492,0.498574029747819,1.1817114727500075,1.1713846213432741,1.1713846213432741,3.593204221139998,5.503472419866234,0.51548094374759
0.9261098227734509,0.9765568820118988,1.9799577102994945,3.353661754798947,0.6394095839610012,0.8294101938828664,0.011996915115745289,2.063408215146692,0.03448669162204981,0.6083808968820538,2.345581380440151,3.353661754798947,0.9171223524252268
0.5785095961782268,0.08127057055280781,2.9769384309920435,0.6232378255123,0.5034640982248728,0.10088340365243079,0.1973956248268257,0.0817480568232697,0.39651168695872036,0.08127057055280781,2.9769384309920435,0.0817480568232697,0.07968065163825368
0.7328393926608003,0.10350437030015903,3.157587449030644,1.2361349287745897,0.03260371735050283,0.08592997177602474,0.034021361433002384,1.8050382834261642,0.03260371735050283,0.006992465290256174,1.8098300461982197,1.2361349287745897,0.08501674280207065
0.12156815865870665,0.05500952640783233,3.3637847912102763,2.9960424448197216,0.12922477595402326,0.08639265766020644,0.09509653368331096,3.4278383428620383,0.6416111804826409,0.6416111804826409,2.3034120244137504,2.9960424448197216,0.04599653447285378
0.006310848798454186,0.002304024384747137,1.6459341187118535,0.066256946026303,0.4775190988925173,0.47846315309940324,0.19911881911159576,0.652998152053528,0.004920379251297594,0.002304024384747137,1.6108205743447843,0.066256946026303,0.07768998030908891
0.2513603802741335,0.001379011615168522,5.0210043662753145,3.2079869821832556,0.04029316464166989,0.2731502996682323,0.03907816832228568,2.415844087020838,0.9718690066666735,1.029350485334776,4.689501783270479,2.376837591097407,0.08326065925626107
0.32554248422166776,0.05943703478934247,0.27144822546660713,1.9530272823082782,0.5475325756570718,0.4721130525964308,0.6371996959921903,0.30916252581663106,0.17386372024057997,0.05943703478934247,0.27144822546660713,0.3043197779737519,0.037295080634102126
0.20615279203656095,0.12293073038168564,2.7037262048749717,1.6209619036908223,0.12095121294595046,0.1867505187827044,0.1863335011827985,2.757097027426189,0.007477924141643428,0.03847657825471998,0.8986682743079341,1.6209619036908223,0.12090197028684828
0.01877007031345418,0.06726452458605164,2.1354890806092826,0.31378148197526345,0.8829338085557881,0.8815465401735434,0.16055972556415332,1.3724055400352704,0.01877007031345418,0.06726452458605164,1.1365073715455887,0.23536374544419195,0.1304481028058249
0.0011532180429832915,0.029235854746486326,0.5160452083526309,0.7775121436166711,0.060578468332055685,0.062339753037664286,0.06892898716468546,0.4694480824255695,0.0011532180429832915,0.022421022093959103,0.5160452083526309,0.4694480824255695,0.0061241227805804675
0.5510420720111566,0.23557728916775952,4.654484183866726,2.9829131042945236,0.19312143691883413,0.3926867802421302,0.3347607317416187,2.5970971327156014,0.19312143691883413,0.6525942477523011,3.539850352972791,2.2716781658199903,0.3997276563370662
0.5022122220798747,0.21458994136544188,6.915515132517267,5.012842134593376,0.03718094732630017,0.8417939991468038,0.03718092527915847,4.282870805874298,2.8188229114337275,2.9287465000856603,6.2857700642535494,4.276764634289379,0.21156745500481566
0.12706069917582666,0.0010252102797037959,2.414943770748013,0.34448150410053263,0.11273261883204296,0.0026690573724730228,0.03553653374927891,0.03553653374927891,0.11273261883204296,0.0010252102797037959,2.414943770748013,0.03553653374927891,0.019028306337897215
0.13810300804946574,0.03889036836141122,0.4554654707763717,5.7466674600118575,0.3414110097175898,0.15651219768477426,0.5154819439718981,1.5851467692925332,0.78937500026731,1.0472062630556591,1.5154000908155718,5.088535102957102,0.048394497745720785
0.19496261772740953,0.3041150584308583,0.19496261772740953,4.141141764832052,0.23122903915509002,0.2922867901928412,0.1354028144033891,1.8099725183992803,0.0756938398790818,0.08158528864446453,0.19496261772740953,3.507738139773285,0.23122903915509002
0.49765583468367025,0.5041935354364545,0.12609549620394794,4.527022638935022,0.06395004051251275,0.5484402965515024,0.034294228974769546,1.7208624596565445,0.06395004051251275,0.29558262410801805,0.4274337568689348,3.8793340188856877,0.06395004051251275
0.5648940805002731,0.09486582510443689,4.327959404454664,2.7055930352176287,0.1156434270711217,0.4950920361578277,0.440482713330318,2.1621324577594545,0.1156434270711217,0.3025630990520826,3.4947353537609187,1.8635571163945293,0.42594998066035866
0.3444210974415732,0.046946148883570724,3.594099624432324,1.2968772567460902,0.3838207727948248,0.7880782938541222,0.3839715874192412,2.586538893577891,0.1708807614237013,0.046946148883570724,1.5101874203545813,1.2968772567460902,0.05753368629489919
1.4256279585538982,0.20368138965725543,4.467826866319396,2.4610621042817353,0.565785145493332,1.1021421205478352,0.1512299402699337,2.8557859102665506,0.3324321920620052,0.09426660353990915,2.84206870354963,2.4528064985375604,0.1835393775827787
0.028311143166751134,0.02729523008152701,1.3426824467791063,0.02729523008152701,0.030357581122674688,0.09586940334409981,0.04663897589451545,0.2661348266249076,0.01849615663896379,0.008364209787413127,1.3426824467791063,0.015963533256943153,0.008576970629236702
